year,make,model,fuel_type,fc_city_l100,fc_hwy_l100,fc_comb_l100
2005,SUBARU,LEGACY 2.5GT SEDAN AWD,Z,13.8,10.2,12.2
2005,SUBARU,LEGACY 2.5GT SEDAN AWD,Z,13.9,10.2,12.2
2005,SUBARU,LEGACY 2.5GT WAGON AWD,Z,13.9,10.3,12.3
2005,SUBARU,LEGACY 2.5GT WAGON AWD,Z,13.9,10.2,12.2
2005,SUBARU,LEGACY 2.5i SEDAN AWD,X,11.8,8.6,10.4
2005,SUBARU,LEGACY 2.5i SEDAN AWD,X,11.8,8.7,10.4
2005,SUBARU,LEGACY 2.5i WAGON AWD,X,11.8,8.6,10.4
2005,SUBARU,LEGACY 2.5i WAGON AWD,X,11.8,8.7,10.4
2005,SUBARU,OUTBACK 2.5i WAGON AWD,X,11.7,8.8,10.4
2005,SUBARU,OUTBACK 2.5i WAGON AWD,X,11.6,8.9,10.4
2005,SUBARU,OUTBACK 3.0R WAGON AWD,Z,13.7,10.1,12.1
2005,SUBARU,OUTBACK XT WAGON AWD,Z,14.2,10.4,12.5
2005,SUBARU,OUTBACK XT WAGON AWD,Z,13.8,10.1,12.1
2005,SUZUKI,AERIO,X,10.6,8.3,9.6
2005,SUZUKI,AERIO,X,10.8,8.3,9.7
2005,SUZUKI,AERIO FASTBACK,X,10.9,8.5,9.8
2005,SUZUKI,AERIO FASTBACK,X,10.8,8.3,9.7
2005,SUZUKI,AERIO FASTBACK AWD,X,11.3,9,10.3
2005,SUZUKI,GRAND VITARA,X,14.3,11.5,13
2005,SUZUKI,GRAND VITARA,X,14.2,11.5,13
2005,SUZUKI,GRAND VITARA XL-7,X,15.2,11.5,13.6
2005,SUZUKI,SWIFT+,X,10.3,7.6,9.1
2005,SUZUKI,SWIFT+,X,10.1,7.3,8.9
2005,SUZUKI,VERONA,X,13.1,9.3,11.4
2005,TOYOTA,4RUNNER 4X4,X,15.1,12,13.7
2005,TOYOTA,4RUNNER 4X4,X,16.3,13.3,14.9
2005,TOYOTA,CAMRY,X,11.4,7.6,9.7
2005,TOYOTA,CAMRY,X,11.2,7.8,9.6
2005,TOYOTA,CAMRY,X,13,8.9,11.2
2005,TOYOTA,CAMRY,X,12.9,8.9,11.1
2005,TOYOTA,CAMRY SOLARA,X,11.7,8.2,10.1
2005,TOYOTA,CAMRY SOLARA,X,13,8.7,11
2005,TOYOTA,CAMRY SOLARA CONVERTIBLE,X,13.1,9,11.3
2005,TOYOTA,CELICA,X,9.6,7.2,8.5
2005,TOYOTA,CELICA,X,10.2,7.8,9.1
2005,TOYOTA,CELICA #,Z,10.8,8.3,9.7
2005,TOYOTA,CELICA #,Z,11,7.9,9.6
2005,TOYOTA,COROLLA,X,9.1,6.7,8
2005,TOYOTA,COROLLA,X,8.3,6.4,7.4
2005,TOYOTA,COROLLA #,Z,10.5,7.6,9.2
2005,TOYOTA,COROLLA MATRIX,X,9.5,7.5,8.6
2005,TOYOTA,COROLLA MATRIX,X,9.2,7.1,8.2
2005,TOYOTA,COROLLA MATRIX #,Z,10.5,8.1,9.4
2005,TOYOTA,COROLLA MATRIX 4WD,X,10.4,8.2,9.4
2005,TOYOTA,ECHO,X,8.3,6.6,7.5
2005,TOYOTA,ECHO,X,7.9,6.3,7.2
2005,TOYOTA,ECHO HATCHBACK,X,8.3,6.6,7.5
2005,TOYOTA,ECHO HATCHBACK,X,7.9,6.3,7.2
2005,TOYOTA,HIGHLANDER,X,12,9.4,10.8
2005,TOYOTA,HIGHLANDER 4X4,X,12.8,10.2,11.6
2005,TOYOTA,HIGHLANDER 4X4,X,14.3,10.6,12.6
2005,TOYOTA,PRIUS,X,5,5.1,5.1
2005,TOYOTA,RAV4 4X4,X,11.9,9.6,10.9
2005,TOYOTA,RAV4 4X4,X,12.1,9.6,11
2005,TOYOTA,SEQUOIA 4X4,X,17.7,14.5,16.2
2005,TOYOTA,SIENNA,X,13.9,9.7,12
2005,TOYOTA,SIENNA 4X4,X,14.6,10.7,12.9
2005,TOYOTA,TACOMA,X,12.9,9.6,11.4
2005,TOYOTA,TACOMA,X,13,9.5,11.4
2005,TOYOTA,TACOMA,X,14.3,11.4,13
2005,TOYOTA,TACOMA 4X4,X,14.8,11.8,13.4
2005,TOYOTA,TACOMA 4X4,X,16.7,12.8,14.9
2005,TOYOTA,TUNDRA,X,14.3,11.4,13
2005,TOYOTA,TUNDRA,X,16.9,13.8,15.5
2005,TOYOTA,TUNDRA 4X4,X,17.4,14.4,16.1
2005,VOLKSWAGEN,GOLF,X,11,8.6,9.9
2005,VOLKSWAGEN,GOLF,X,11.2,8.5,10
2005,VOLKSWAGEN,GOLF TDI DIESEL,D,8.5,6,7.4
2005,VOLKSWAGEN,GOLF TDI DIESEL,D,7.4,5.6,6.6
2005,VOLKSWAGEN,GTI,Z,12.2,8.8,10.7
2005,VOLKSWAGEN,GTI,Z,11.2,8.2,9.8
2005,VOLKSWAGEN,GTI,Z,12.5,8.7,10.8
2005,VOLKSWAGEN,JETTA,Z,12.2,8.8,10.7
2005,VOLKSWAGEN,JETTA,Z,11.3,8.2,9.9
2005,VOLKSWAGEN,JETTA,X,11,8.6,9.9
2005,VOLKSWAGEN,JETTA,X,11.2,8.5,10
2005,VOLKSWAGEN,JETTA,Z,12.5,8.7,10.8
2005,VOLKSWAGEN,JETTA TDI DIESEL,D,8.5,6,7.4
2005,VOLKSWAGEN,JETTA TDI DIESEL,D,7.4,5.6,6.6
2005,VOLKSWAGEN,JETTA WAGON,Z,12.2,8.8,10.7
2005,VOLKSWAGEN,JETTA WAGON,Z,11.3,8.2,9.9
2005,VOLKSWAGEN,JETTA WAGON,X,11.7,8.8,10.4
2005,VOLKSWAGEN,JETTA WAGON,X,11.2,8.5,10
2005,VOLKSWAGEN,JETTA WAGON TDI DIESEL,D,8.5,6,7.4
2005,VOLKSWAGEN,JETTA WAGON TDI DIESEL,D,7.7,5.6,6.7
2005,VOLKSWAGEN,NEW BEETLE,Z,12,8.5,10.4
2005,VOLKSWAGEN,NEW BEETLE,Z,11,8.5,9.8
2005,VOLKSWAGEN,NEW BEETLE,X,12.1,8.2,10.4
2005,VOLKSWAGEN,NEW BEETLE,X,11.2,8.5,10
2005,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,Z,12.2,8.6,10.6
2005,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,Z,11,8.6,9.9
2005,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,X,12.5,8.3,10.6
2005,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,X,11.2,8.5,10
2005,VOLKSWAGEN,NEW BEETLE TDI DIESEL,D,7.7,6.3,7
2005,VOLKSWAGEN,NEW BEETLE TDI DIESEL,D,7.4,5.6,6.6
2005,VOLKSWAGEN,PASSAT,Z,12.5,8.5,10.7
2005,VOLKSWAGEN,PASSAT,Z,12.1,8.3,10.4
2005,VOLKSWAGEN,PASSAT,Z,14.4,9.8,12.3
2005,VOLKSWAGEN,PASSAT,Z,13.4,9.1,11.5
2005,VOLKSWAGEN,PASSAT 4MOTION,Z,13.2,8.9,11.3
2005,VOLKSWAGEN,PASSAT 4MOTION,Z,12.5,8.5,10.7
2005,VOLKSWAGEN,PASSAT 4MOTION,Z,14.3,9.8,12.3
2005,VOLKSWAGEN,PASSAT 4MOTION WAGON,Z,13.2,8.9,11.3
2005,VOLKSWAGEN,PASSAT 4MOTION WAGON,Z,12.5,8.5,10.7
2005,VOLKSWAGEN,PASSAT 4MOTION WAGON,Z,14.3,9.8,12.3
2005,VOLKSWAGEN,PASSAT TDI DIESEL,D,10,6.8,8.6
2005,VOLKSWAGEN,PASSAT WAGON,Z,12.5,8.5,10.7
2005,VOLKSWAGEN,PASSAT WAGON,Z,12.1,8.3,10.4
2005,VOLKSWAGEN,PASSAT WAGON,Z,14.4,9.8,12.3
2005,VOLKSWAGEN,PASSAT WAGON,Z,13.4,9.1,11.5
2005,VOLKSWAGEN,PASSAT WAGON TDI DIESEL,D,10,6.8,8.6
2005,VOLKSWAGEN,PHAETON,Z,16.7,11.4,14.3
2005,VOLKSWAGEN,PHAETON,Z,21.2,13.5,17.7
2005,VOLKSWAGEN,TOUAREG,Z,16.3,12.1,14.4
2005,VOLKSWAGEN,TOUAREG,Z,19.1,13.8,16.8
2005,VOLKSWAGEN,TOUAREG TDI DIESEL,D,15.4,10.9,13.4
2005,VOLVO,S40,Z,12.2,8.7,10.6
2005,VOLVO,S40,Z,12.3,8.8,10.7
2005,VOLVO,S40 2.5T AWD TURBO,Z,13.3,9.5,11.6
2005,VOLVO,S40 2.5T AWD TURBO,Z,13.6,9.5,11.8
2005,VOLVO,S40 2.5T TURBO,Z,12.6,8.7,10.8
2005,VOLVO,S40 2.5T TURBO,Z,12.2,8.2,10.4
2005,VOLVO,S60,Z,12.6,8.9,10.9
2005,VOLVO,S60,Z,12.3,8.8,10.7
2005,VOLVO,S60 2.4T TURBO,Z,13,8.9,11.2
2005,VOLVO,S60 2.4T TURBO,Z,12.9,9.3,11.2
2005,VOLVO,S60 2.5T AWD TURBO,Z,13.8,9.8,12
2005,VOLVO,S60 2.5T TURBO,Z,12.6,8.7,10.8
2005,VOLVO,S60 R AWD TURBO,Z,14.8,10.5,12.9
2005,VOLVO,S60 R AWD TURBO,Z,14.5,10.4,12.6
2005,VOLVO,S80 2.5T AWD TURBO,Z,13.8,9.8,12
2005,VOLVO,S80 2.5T TURBO,Z,12.8,8.7,10.9
2005,VOLVO,S80 T6 TURBO,Z,14.5,9.7,12.3
2005,VOLVO,V50,Z,12.2,8.7,10.6
2005,VOLVO,V50,Z,12.3,8.8,10.7
2005,VOLVO,V50 2.5T AWD TURBO,Z,13.8,9.8,12
2005,VOLVO,V50 2.5T AWD TURBO,Z,13.6,9.5,11.8
2005,VOLVO,V50 2.5T TURBO,Z,12.6,8.7,10.8
2005,VOLVO,V50 2.5T TURBO,Z,12.2,8.2,10.4
2005,VOLVO,V70,Z,12.8,9.1,11.1
2005,VOLVO,V70,Z,12.3,8.8,10.7
2005,VOLVO,V70 2.4T TURBO,Z,13.6,9.8,11.9
2005,VOLVO,V70 2.4T TURBO,Z,13.5,9.7,11.8
2005,VOLVO,V70 2.5T AWD TURBO,Z,13.8,9.8,12
2005,VOLVO,V70 2.5T TURBO,Z,12.8,8.7,10.9
2005,VOLVO,V70 R AWD TURBO,Z,14.8,10.5,12.9
2005,VOLVO,V70 R AWD TURBO,Z,14.5,10.4,12.6
2005,VOLVO,XC70 AWD TURBO,Z,14.5,10.5,12.7
2005,VOLVO,XC90 2.5T AWD TURBO,Z,15.5,11.7,13.8
2005,VOLVO,XC90 2.5T TURBO,Z,14.9,11.2,13.2
2005,VOLVO,XC90 T6 AWD TURBO,Z,17.3,12.5,15.1
2006,ACURA,CSX,X,10.9,7.8,9.5
2006,ACURA,CSX,X,10,7.6,8.9
2006,ACURA,MDX 4X4,Z,15.9,11.1,13.7
2006,ACURA,RL,Z,14.5,9.9,12.4
2006,ACURA,RSX,X,10.6,7.6,9.3
2006,ACURA,RSX,X,9.9,7.6,8.9
2006,ACURA,RSX,Z,11.8,8.3,10.2
2006,ACURA,TL,Z,13.3,8.9,11.3
2006,ACURA,TL,Z,13.3,8.9,11.3
2006,ACURA,TSX,Z,11.9,8.3,10.3
2006,ACURA,TSX,Z,12.2,8.6,10.6
2006,AUDI,A3,Z,10.8,8.2,9.6
2006,AUDI,A3,Z,11.4,8.2,10
2006,AUDI,A4,Z,11.2,8,9.7
2006,AUDI,A4,Z,11.5,7.4,9.7
2006,AUDI,A4 AVANT QUATTRO,Z,12.2,8.6,10.6
2006,AUDI,A4 AVANT QUATTRO,Z,12,8.3,10.4
2006,AUDI,A4 AVANT QUATTRO,Z,13.8,9.6,11.9
2006,AUDI,A4 CABRIOLET QUATTRO,Z,14.8,10.2,12.7
2006,AUDI,A4 QUATTRO,Z,12.2,8.6,10.6
2006,AUDI,A4 QUATTRO,Z,12,8.3,10.4
2006,AUDI,A4 QUATTRO,Z,13.8,9.6,11.9
2006,AUDI,A6 AVANT QUATTRO,Z,14.5,9.7,12.3
2006,AUDI,A6 QUATTRO,Z,13.8,9.6,11.9
2006,AUDI,A6 QUATTRO,Z,15.2,11,13.3
2006,AUDI,A8,Z,15,10.5,13
2006,AUDI,A8L,Z,15,10.5,13
2006,AUDI,A8L,Z,17.8,12.3,15.3
2006,AUDI,S4,Z,17,11.1,14.3
2006,AUDI,S4,Z,17.6,12,15.1
2006,AUDI,S4 AVANT,Z,17,11.1,14.3
2006,AUDI,S4 AVANT,Z,17.6,12,15.1
2006,AUDI,S4 CABRIOLET,Z,17.2,11.4,14.6
2006,AUDI,S4 CABRIOLET,Z,17.6,12,15.1
2006,AUDI,TT COUPE QUATTRO,Z,13.2,9,11.3
2006,AUDI,TT COUPE QUATTRO,Z,13.8,9.8,12
2006,AUDI,TT ROADSTER QUATTRO,Z,13.2,9,11.3
2006,AUDI,TT ROADSTER QUATTRO,Z,14.2,10.1,12.3
2006,BENTLEY,ARNAGE,Z,25.1,17.4,21.6
2006,BENTLEY,ARNAGE LWB,Z,25.1,17.4,21.6
2006,BENTLEY,CONTINENTAL FLYING SPUR,Z,23.3,14.2,19.2
2006,BENTLEY,CONTINENTAL GT,Z,22.4,13.6,18.5
2006,BMW,323i,Z,12.7,8,10.6
2006,BMW,323i,Z,12.6,8.2,10.6
2006,BMW,325Ci,Z,13.8,9.5,11.9
2006,BMW,325Ci,Z,13.1,8.7,11.1
2006,BMW,325Ci CONVERTIBLE,Z,14.3,9.7,12.2
2006,BMW,325Ci CONVERTIBLE,Z,14.2,9.5,12.1
2006,BMW,325i,Z,12.8,8.6,10.9
2006,BMW,325i,Z,12.9,8.2,10.8
2006,BMW,325xi,Z,13.3,9.3,11.5
2006,BMW,325xi,Z,13.5,9,11.5
2006,BMW,325xi SPORT WAGON,Z,13.2,9.4,11.5
2006,BMW,325xi SPORT WAGON,Z,13.6,9.3,11.7
2006,BMW,330Ci,Z,13.8,9.5,11.9
2006,BMW,330Ci,Z,13,8.5,10.9
2006,BMW,330Ci CONVERTIBLE,Z,14.4,10.1,12.4
2006,BMW,330Ci CONVERTIBLE,Z,13.6,9,11.6
2006,BMW,330i,Z,12.9,8.7,11
2006,BMW,330i,Z,12.9,8.5,10.9
2006,BMW,330xi,Z,13.2,9.4,11.5
2006,BMW,330xi,Z,13.5,9,11.5
2006,BMW,525i,Z,12.9,8.7,11
2006,BMW,525i,Z,12.9,8.5,10.9
2006,BMW,525xi,Z,13.2,9.4,11.5
2006,BMW,525xi,Z,13.5,9,11.5
2006,BMW,530i,Z,12.9,8.7,11
2006,BMW,530i,Z,12.9,8.5,10.9
2006,BMW,530xi,Z,13.2,9.4,11.5
2006,BMW,530xi,Z,13.6,9.3,11.7
2006,BMW,530xi SPORT WAGON,Z,13.2,9.4,11.5
2006,BMW,530xi SPORT WAGON,Z,13.6,9.3,11.7
2006,BMW,550i,Z,14.8,9.8,12.6
2006,BMW,550i,Z,16.5,11.4,14.2
2006,BMW,550i,Z,16.5,11,14
2006,BMW,650Ci,Z,14.8,9.8,12.6
2006,BMW,650Ci,Z,16.5,11.4,14.2
2006,BMW,650Ci,Z,16.5,11,14
2006,BMW,650Ci CONVERTIBLE,Z,15.4,10.3,13.1
2006,BMW,650Ci CONVERTIBLE,Z,17.4,11.8,14.9
2006,BMW,650Ci CONVERTIBLE,Z,18,11.8,15.2
2006,BMW,750i,Z,15.4,10.3,13.1
2006,BMW,750Li,Z,15.4,10.3,13.1
2006,BMW,760i,Z,17.6,11.2,14.7
2006,BMW,760Li,Z,17.6,11.2,14.7
2006,BMW,M3,Z,14.9,10.4,12.9
2006,BMW,M3,Z,16.2,10.6,13.7
2006,BMW,M3 CONVERTIBLE,Z,15.4,11.2,13.5
2006,BMW,M3 CONVERTIBLE,Z,16.6,11.1,14.1
2006,BMW,M5,Z,20,12.9,16.8
2006,BMW,X3,Z,15.7,10.9,13.5
2006,BMW,X3,Z,15.2,10.5,13.1
2006,BMW,X3,Z,16.5,11,14
2006,BMW,X3,Z,15.4,10.4,13.2
2006,BMW,X5,Z,16.6,12.2,14.6
2006,BMW,X5,Z,17.7,11.9,15.1
2006,BMW,X5,Z,16.5,11.7,14.3
2006,BMW,X5 4.8is,Z,16.4,11.9,14.4
2006,BUICK,ALLURE,X,13.9,9.5,11.9
2006,BUICK,ALLURE,X,13.7,8.7,11.5
2006,BUICK,LUCERNE,X,13.7,8.7,11.5
2006,BUICK,LUCERNE,X,15.4,10.3,13.1
2006,BUICK,RAINIER AWD,X,17.6,12.9,15.5
2006,BUICK,RAINIER AWD,X,17.1,12,14.8
2006,BUICK,RENDEZVOUS,X,14.2,10.1,12.3
2006,BUICK,RENDEZVOUS,X,14.5,10.1,12.5
2006,BUICK,RENDEZVOUS AWD,X,15,11,13.2
2006,BUICK,RENDEZVOUS AWD,X,14.5,10.1,12.5
2006,BUICK,TERRAZA,X,14.5,10.3,12.6
2006,BUICK,TERRAZA,X,14.7,10.1,12.6
2006,BUICK,TERRAZA AWD,X,15.4,11.2,13.5
2006,CADILLAC,CTS,X,14.7,9.6,12.4
2006,CADILLAC,CTS,X,15.2,9.5,12.6
2006,CADILLAC,CTS,X,14.7,10.2,12.7
2006,CADILLAC,CTS,X,15.7,9.7,13
2006,CADILLAC,CTS,Z,17.1,10.9,14.3
2006,CADILLAC,DTS,X,15.4,10.3,13.1
2006,CADILLAC,ESCALADE AWD,Z,19.1,14.6,17.1
2006,CADILLAC,ESCALADE ESV AWD,Z,19.1,14.6,17.1
2006,CADILLAC,ESCALADE EXT AWD,Z,19.1,14.6,17.1
2006,CADILLAC,SRX,X,16.2,10.7,13.7
2006,CADILLAC,SRX,Z,17.9,10.7,14.7
2006,CADILLAC,SRX AWD,X,16.9,11.4,14.4
2006,CADILLAC,SRX AWD,Z,17.9,11.2,14.9
2006,CADILLAC,STS,X,14.7,10.2,12.7
2006,CADILLAC,STS,Z,15.7,10.1,13.2
2006,CADILLAC,STS AWD,X,15.4,10.3,13.1
2006,CADILLAC,STS AWD,Z,16.3,11.1,13.9
2006,CADILLAC,XLR,Z,15.7,10.1,13.2
2006,CHEVROLET,AVEO,X,11.1,7.5,9.5
2006,CHEVROLET,AVEO,X,10.4,7.4,9.1
2006,CHEVROLET,C1500 AVALANCHE,X,18,14.1,16.2
2006,CHEVROLET,C1500 AVALANCHE FFV,X,18.4,13.5,16.2
2006,CHEVROLET,C1500 AVALANCHE FFV,E,24.2,18,21.4
2006,CHEVROLET,C1500 SILVERADO,X,16.6,12.3,14.7
2006,CHEVROLET,C1500 SILVERADO,X,16.9,11.9,14.7
2006,CHEVROLET,C1500 SILVERADO,X,16,12.1,14.2
2006,CHEVROLET,C1500 SILVERADO,X,16.3,11.8,14.2
2006,CHEVROLET,C1500 SILVERADO,X,16.5,12.6,14.7
2006,CHEVROLET,C1500 SILVERADO,Z,17.3,12.9,15.3
2006,CHEVROLET,C1500 SILVERADO FFV,X,16.5,12.1,14.5
2006,CHEVROLET,C1500 SILVERADO FFV,E,21.7,15.9,19.1
2006,CHEVROLET,C1500 SILVERADO HYBRID,X,14.8,12.2,13.6
2006,CHEVROLET,C1500 SUBURBAN,X,17.7,12.8,15.5
2006,CHEVROLET,C1500 SUBURBAN FFV,X,18.4,13.5,16.2
2006,CHEVROLET,C1500 SUBURBAN FFV,E,24.2,18,21.4
2006,CHEVROLET,C1500 TAHOE,X,16.8,12.7,15
2006,CHEVROLET,C1500 TAHOE,X,17.7,12.8,15.5
2006,CHEVROLET,C1500 TAHOE FFV,X,18.4,13.7,16.3
2006,CHEVROLET,C1500 TAHOE FFV,E,24.2,18.2,21.5
2006,CHEVROLET,COBALT,Z,11.5,8.7,10.2
2006,CHEVROLET,COBALT,X,10.9,8,9.6
2006,CHEVROLET,COBALT,X,10.9,7.3,9.3
2006,CHEVROLET,COBALT,Z,10.6,7.9,9.4
2006,CHEVROLET,COBALT,Z,10.8,7.5,9.3
2006,CHEVROLET,COLORADO,X,15.4,10.9,13.4
2006,CHEVROLET,COLORADO,X,13.7,9.4,11.8
2006,CHEVROLET,COLORADO,X,14,10.5,12.5
2006,CHEVROLET,COLORADO,X,14.6,10.2,12.6
2006,CHEVROLET,COLORADO 4X4,X,16,11.3,13.9
2006,CHEVROLET,COLORADO 4X4,X,15.4,11,13.4
2006,CHEVROLET,COLORADO 4X4,X,14.9,11.4,13.3
2006,CHEVROLET,COLORADO 4X4,X,15,11.2,13.3
2006,CHEVROLET,COLORADO CHASSIS CAB,X,15.6,11.4,13.7
2006,CHEVROLET,COLORADO CREW CAB,X,15.5,10.9,13.4
2006,CHEVROLET,COLORADO CREW CAB,X,13.7,9.4,11.8
2006,CHEVROLET,COLORADO CREW CAB,X,14,10.6,12.5
2006,CHEVROLET,COLORADO CREW CAB 4X4,X,16,11.3,13.9
2006,CHEVROLET,COLORADO CREW CAB 4X4,X,15.4,11,13.4
2006,CHEVROLET,COLORADO CREW CAB 4X4,X,15.4,11.8,13.8
2006,CHEVROLET,CORVETTE,Z,15.4,9.4,12.7
2006,CHEVROLET,CORVETTE,Z,14.8,9,12.2
2006,CHEVROLET,CORVETTE,Z,16,9.7,13.1
2006,CHEVROLET,EPICA,X,13.5,9.4,11.6
2006,CHEVROLET,EQUINOX,X,14.2,10.1,12.3
2006,CHEVROLET,EQUINOX AWD,X,14.7,10.6,12.9
2006,CHEVROLET,G15 EXPRESS CARGO,X,18.2,13.8,16.2
2006,CHEVROLET,G15 EXPRESS CARGO,X,16.5,12.6,14.7
2006,CHEVROLET,G15 EXPRESS CARGO CONV,X,18.3,13.8,16.3
2006,CHEVROLET,G15 EXPRESS CARGO CONV,X,18,14.1,16.2
2006,CHEVROLET,G15 EXPRESS PASSENGER,X,17.4,13.1,15.5
2006,CHEVROLET,G15 EXPRESS PASSENGER,X,18,14.1,16.2
2006,CHEVROLET,H15 EXPRESS CARGO AWD,X,17.7,12.8,15.5
2006,CHEVROLET,H15 EXPRESS CARGO AWD CONV,X,18.8,15.3,17.2
2006,CHEVROLET,H15 EXPRESS PASSENGER AWD,X,18.8,15.3,17.2
2006,CHEVROLET,HHR,X,11.5,8.5,10.1
2006,CHEVROLET,HHR,X,11.5,7.6,9.8
2006,CHEVROLET,HHR,Z,11.6,8.1,10
2006,CHEVROLET,HHR,Z,11.8,8.3,10.2
2006,CHEVROLET,IMPALA,X,12.8,8.3,10.8
2006,CHEVROLET,IMPALA,X,13.6,9.4,11.7
2006,CHEVROLET,IMPALA,Z,14.6,9.3,12.2
2006,CHEVROLET,IMPALA FFV,X,12.8,8.3,10.8
2006,CHEVROLET,IMPALA FFV,E,16.5,10.9,14
2006,CHEVROLET,K1500 AVALANCHE 4X4,X,18.8,15.3,17.2
2006,CHEVROLET,K1500 AVALANCHE FFV 4X4,X,19,14.5,17
2006,CHEVROLET,K1500 AVALANCHE FFV 4X4,E,25.1,19.2,22.4
2006,CHEVROLET,K1500 SILVERADO 4X4,X,17.4,13.8,15.8
2006,CHEVROLET,K1500 SILVERADO 4X4,X,17.7,13,15.6
2006,CHEVROLET,K1500 SILVERADO 4X4,X,17.1,13.3,15.4
2006,CHEVROLET,K1500 SILVERADO 4X4,X,17.9,12.9,15.6
2006,CHEVROLET,K1500 SILVERADO 4X4,X,17.6,13.3,15.6
2006,CHEVROLET,K1500 SILVERADO 4X4,Z,18.8,15,17.1
2006,CHEVROLET,K1500 SILVERADO FFV 4X4,X,17.1,13.3,15.4
2006,CHEVROLET,K1500 SILVERADO FFV 4X4,E,22.4,17.4,20.2
2006,CHEVROLET,K1500 SILVERADO HYBRID 4X4,X,16,13.3,14.7
2006,CHEVROLET,K1500 SUBURBAN 4X4,X,18.8,15.3,17.2
2006,CHEVROLET,K1500 SUBURBAN AWD,Z,19.1,14.6,17.1
2006,CHEVROLET,K1500 SUBURBAN FFV 4X4,X,19,14.5,17
2006,CHEVROLET,K1500 SUBURBAN FFV 4X4,E,25.1,19.2,22.4
2006,CHEVROLET,K1500 TAHOE 4X4,X,18.8,15.3,17.2
2006,CHEVROLET,K1500 TAHOE FFV 4X4,X,19,14.5,17
2006,CHEVROLET,K1500 TAHOE FFV 4X4,E,25.1,19.2,22.4
2006,CHEVROLET,MALIBU,X,11.3,8.1,9.9
2006,CHEVROLET,MALIBU,X,12,8.1,10.3
2006,CHEVROLET,MALIBU,X,14.7,10.2,12.7
2006,CHEVROLET,MALIBU MAXX,X,13,9.1,11.3
2006,CHEVROLET,MALIBU MAXX,X,14.7,10.2,12.7
2006,CHEVROLET,MONTE CARLO,X,12.5,8.2,10.5
2006,CHEVROLET,MONTE CARLO,X,13.3,9.3,11.5
2006,CHEVROLET,MONTE CARLO,Z,14.6,9.3,12.2
2006,CHEVROLET,OPTRA,X,12.5,8.5,10.7
2006,CHEVROLET,OPTRA,X,11.8,8.5,10.3
2006,CHEVROLET,OPTRA WAGON,X,12.5,8.5,10.7
2006,CHEVROLET,OPTRA WAGON,X,11.8,8.5,10.3
2006,CHEVROLET,SSR PICKUP,Z,17.3,12.9,15.3
2006,CHEVROLET,SSR PICKUP,Z,19.9,12.6,16.6
2006,CHEVROLET,TRAILBLAZER,X,16.5,11.7,14.3
2006,CHEVROLET,TRAILBLAZER,X,16.5,11.5,14.3
2006,CHEVROLET,TRAILBLAZER,Z,17.3,12.9,15.3
2006,CHEVROLET,TRAILBLAZER 4X4,X,17.6,12.9,15.5
2006,CHEVROLET,TRAILBLAZER 4X4,X,17.1,12,14.8
2006,CHEVROLET,TRAILBLAZER AWD,Z,18.2,14.3,16.4
2006,CHEVROLET,TRAILBLAZER EXT,X,17.3,12.7,15.2
2006,CHEVROLET,TRAILBLAZER EXT,X,16.5,11.5,14.3
2006,CHEVROLET,TRAILBLAZER EXT 4X4,X,17.6,12.9,15.5
2006,CHEVROLET,TRAILBLAZER EXT 4X4,X,17.9,12.8,15.6
2006,CHEVROLET,UPLANDER,X,14.5,10.3,12.6
2006,CHEVROLET,UPLANDER,X,14.7,10.1,12.6
2006,CHEVROLET,UPLANDER AWD,X,15.4,11.2,13.5
2006,CHRYSLER,300,X,13.7,9.6,11.9
2006,CHRYSLER,300,X,14,9.6,12
2006,CHRYSLER,300 AWD,X,15.5,10.6,13.3
2006,CHRYSLER,300C (MDS),X,15.5,10.4,13.2
2006,CHRYSLER,300C AWD (MDS),X,15.2,10.6,13.2
2006,CHRYSLER,300C SRT8,Z,18.3,12.8,15.8
2006,CHRYSLER,CROSSFIRE,Z,12.7,9.3,11.1
2006,CHRYSLER,CROSSFIRE,Z,15.7,10.1,13.2
2006,CHRYSLER,CROSSFIRE ROADSTER,Z,12.7,9.3,11.1
2006,CHRYSLER,CROSSFIRE ROADSTER,Z,15.7,10.1,13.2
2006,CHRYSLER,CROSSFIRE ROADSTER SRT6 #,Z,15.3,10.6,13.2
2006,CHRYSLER,CROSSFIRE SRT6 #,Z,15.3,10.6,13.2
2006,CHRYSLER,PACIFICA,X,15.7,11.1,13.6
2006,CHRYSLER,PACIFICA AWD,X,15.9,11.5,13.9
2006,CHRYSLER,PT CRUISER,X,12.5,9.6,11.2
2006,CHRYSLER,PT CRUISER,X,11.2,8.9,10.2
2006,CHRYSLER,PT CRUISER CONVERTIBLE,X,12.5,9.6,11.2
2006,CHRYSLER,PT CRUISER CONVERTIBLE,X,11.2,8.9,10.2
2006,CHRYSLER,PT TURBO,X,12.9,9.6,11.4
2006,CHRYSLER,PT TURBO #,X,12.9,9.6,11.4
2006,CHRYSLER,PT TURBO #,X,11.8,9.4,10.7
2006,CHRYSLER,PT TURBO CONVERTIBLE,X,12.9,9.6,11.4
2006,CHRYSLER,PT TURBO CONVERTIBLE #,X,12.9,9.6,11.4
